user_id,signup_date,city_tier,segment,preferred_device,total_orders,lifetime_value,avg_order_value
U000898,2025-11-10,3,premium,mobile,1.0,7827.21,7827.21
U000899,2025-09-22,2,regular,web,1.0,4367.9,4367.9
U000900,2025-09-25,1,value,web,1.0,7887.78,7887.78
U000901,2025-11-17,2,value,web,0.0,0.0,0.0
U000902,2025-07-06,3,value,web,0.0,0.0,0.0
U000903,2025-10-14,2,value,web,0.0,0.0,0.0
U000904,2025-10-16,2,value,mobile,0.0,0.0,0.0
U000905,2025-11-29,2,regular,web,0.0,0.0,0.0
U000906,2026-01-15,2,value,web,0.0,0.0,0.0
U000907,2025-12-07,2,value,mobile,0.0,0.0,0.0
U000908,2025-10-07,2,regular,web,1.0,9173.96,9173.96
U000909,2025-07-29,2,regular,web,0.0,0.0,0.0
U000910,2025-10-24,1,premium,mobile,0.0,0.0,0.0
U000911,2025-12-15,2,value,web,0.0,0.0,0.0
U000912,2026-01-05,2,regular,web,0.0,0.0,0.0
U000913,2025-12-13,2,value,mobile,0.0,0.0,0.0
U000914,2025-08-02,1,regular,web,0.0,0.0,0.0
U000915,2025-11-20,2,value,web,0.0,0.0,0.0
U000916,2025-12-25,2,value,web,1.0,1469.77,1469.77
U000917,2025-11-13,1,regular,mobile,0.0,0.0,0.0
U000918,2025-11-14,1,value,web,0.0,0.0,0.0
U000919,2025-10-06,2,value,mobile,0.0,0.0,0.0
U000920,2025-11-04,3,premium,web,0.0,0.0,0.0
U000921,2025-08-24,1,value,mobile,0.0,0.0,0.0
U000922,2025-07-12,3,regular,web,0.0,0.0,0.0
U000923,2025-12-14,2,regular,web,0.0,0.0,0.0
U000924,2026-01-07,3,value,web,0.0,0.0,0.0
U000925,2025-12-20,2,regular,mobile,0.0,0.0,0.0
U000926,2025-09-01,2,value,web,0.0,0.0,0.0
U000927,2025-07-13,2,regular,web,0.0,0.0,0.0
U000928,2025-08-21,3,value,web,0.0,0.0,0.0
U000929,2025-12-17,2,value,web,0.0,0.0,0.0
U000930,2025-11-08,2,value,mobile,0.0,0.0,0.0
U000931,2026-01-12,2,premium,web,0.0,0.0,0.0
U000932,2025-09-03,3,regular,web,0.0,0.0,0.0
U000933,2025-10-17,1,premium,web,1.0,9463.53,9463.53
U000934,2025-12-06,2,regular,web,0.0,0.0,0.0
U000935,2025-08-11,2,regular,web,0.0,0.0,0.0
U000936,2026-01-11,3,regular,web,0.0,0.0,0.0
U000937,2025-10-25,2,premium,web,0.0,0.0,0.0
U000938,2025-06-25,2,regular,mobile,1.0,14296.77,14296.77
U000939,2025-06-28,3,regular,web,0.0,0.0,0.0
U000940,2025-12-25,2,regular,mobile,0.0,0.0,0.0
U000941,2025-11-05,1,regular,web,0.0,0.0,0.0
U000942,2025-11-30,1,value,web,0.0,0.0,0.0
U000943,2025-12-05,1,regular,web,1.0,9700.77,9700.77
U000944,2025-09-19,1,value,web,3.0,23450.54,7816.846666666667
U000945,2025-12-08,2,regular,mobile,0.0,0.0,0.0
U000946,2026-01-06,3,regular,mobile,0.0,0.0,0.0
U000947,2025-07-29,3,regular,mobile,0.0,0.0,0.0
U000948,2025-11-30,1,regular,mobile,0.0,0.0,0.0
U000949,2025-08-27,2,regular,web,0.0,0.0,0.0
U000950,2025-08-29,1,value,web,0.0,0.0,0.0
U000951,2025-09-18,3,premium,mobile,1.0,13947.37,13947.37
U000952,2025-12-21,1,regular,web,0.0,0.0,0.0
U000953,2025-06-28,2,value,web,0.0,0.0,0.0
U000954,2025-09-22,2,value,mobile,0.0,0.0,0.0
U000955,2025-11-13,2,value,mobile,1.0,7830.04,7830.04
U000956,2025-07-16,2,regular,mobile,1.0,6937.31,6937.31
U000957,2025-12-06,3,regular,web,1.0,10627.21,10627.21
U000958,2026-01-07,1,premium,mobile,1.0,9111.92,9111.92
U000959,2025-07-12,3,regular,web,0.0,0.0,0.0
U000960,2025-07-25,2,regular,web,0.0,0.0,0.0
U000961,2026-01-14,3,regular,web,0.0,0.0,0.0
U000962,2025-08-03,3,regular,mobile,1.0,11456.85,11456.85
U000963,2025-07-10,3,regular,mobile,0.0,0.0,0.0
U000964,2026-01-09,1,value,mobile,0.0,0.0,0.0
U000965,2025-12-27,2,premium,web,0.0,0.0,0.0
U000966,2025-11-08,2,regular,web,1.0,3768.43,3768.43
U000967,2025-10-17,2,regular,web,1.0,10745.41,10745.41
U000968,2026-01-02,2,premium,mobile,0.0,0.0,0.0
U000969,2025-11-08,3,regular,web,1.0,2169.43,2169.43
U000970,2025-11-08,3,value,web,1.0,9986.57,9986.57
U000971,2025-12-17,2,regular,mobile,0.0,0.0,0.0
U000972,2025-11-07,2,value,web,0.0,0.0,0.0
U000973,2025-10-07,3,regular,mobile,0.0,0.0,0.0
U000974,2025-09-13,3,value,web,0.0,0.0,0.0
U000975,2025-10-07,1,regular,mobile,0.0,0.0,0.0
U000976,2025-10-11,2,premium,web,0.0,0.0,0.0
U000977,2025-09-07,3,value,web,0.0,0.0,0.0
U000978,2025-09-25,2,regular,web,1.0,8269.67,8269.67
U000979,2025-12-08,2,regular,web,0.0,0.0,0.0
U000980,2025-09-18,3,regular,mobile,0.0,0.0,0.0
U000981,2025-06-28,3,value,web,0.0,0.0,0.0
U000982,2025-08-21,3,value,web,0.0,0.0,0.0
U000983,2025-08-11,3,regular,mobile,0.0,0.0,0.0
U000984,2025-12-07,2,regular,web,0.0,0.0,0.0
U000985,2025-09-25,2,regular,mobile,0.0,0.0,0.0
U000986,2025-08-21,2,value,mobile,0.0,0.0,0.0
U000987,2025-12-10,2,regular,web,2.0,17267.03,8633.515
U000988,2025-06-27,2,regular,mobile,0.0,0.0,0.0
U000989,2025-07-30,2,value,web,0.0,0.0,0.0
U000990,2025-12-14,2,regular,web,1.0,18860.77,18860.77
U000991,2025-10-17,3,value,web,0.0,0.0,0.0
U000992,2025-12-02,2,regular,mobile,0.0,0.0,0.0
U000993,2025-12-16,2,premium,mobile,0.0,0.0,0.0
U000994,2026-01-07,1,regular,web,2.0,5823.38,2911.69
U000995,2025-07-06,1,regular,mobile,1.0,8807.1,8807.1
U000996,2025-12-08,3,value,web,1.0,5288.0,5288.0
U000997,2025-11-19,2,value,mobile,1.0,6716.89,6716.89
U000998,2025-08-05,1,value,mobile,0.0,0.0,0.0
U000999,2026-01-05,3,regular,mobile,0.0,0.0,0.0
U001000,2025-09-16,2,regular,mobile,0.0,0.0,0.0
U001001,2025-12-26,1,value,mobile,1.0,1823.53,1823.53
U001002,2025-10-28,2,value,web,0.0,0.0,0.0
U001003,2025-10-12,1,value,mobile,0.0,0.0,0.0
U001004,2025-07-26,2,regular,mobile,1.0,1405.0,1405.0
U001005,2026-01-01,2,regular,mobile,0.0,0.0,0.0
U001006,2025-10-18,1,regular,web,1.0,10387.65,10387.65
U001007,2025-06-24,1,premium,mobile,0.0,0.0,0.0
U001008,2025-06-27,2,value,web,0.0,0.0,0.0
U001009,2025-12-03,1,regular,web,0.0,0.0,0.0
U001010,2025-07-27,3,regular,web,0.0,0.0,0.0
U001011,2025-10-27,1,value,web,0.0,0.0,0.0
U001012,2025-11-13,2,premium,mobile,0.0,0.0,0.0
U001013,2025-08-21,2,value,web,0.0,0.0,0.0
U001014,2025-10-20,2,regular,mobile,0.0,0.0,0.0
U001015,2025-08-12,1,regular,mobile,0.0,0.0,0.0
U001016,2026-01-08,3,premium,web,1.0,12848.26,12848.26
U001017,2025-12-21,3,regular,mobile,0.0,0.0,0.0
U001018,2025-08-22,1,value,web,0.0,0.0,0.0
U001019,2025-10-12,1,regular,mobile,0.0,0.0,0.0
U001020,2025-10-06,3,regular,mobile,0.0,0.0,0.0
U001021,2026-01-11,2,regular,web,0.0,0.0,0.0
U001022,2025-09-14,1,regular,mobile,2.0,12350.779999999999,6175.389999999999
U001023,2025-10-19,1,value,web,0.0,0.0,0.0
U001024,2026-01-04,2,regular,web,0.0,0.0,0.0
U001025,2025-07-27,3,premium,mobile,1.0,2022.43,2022.43
U001026,2025-10-17,2,value,web,0.0,0.0,0.0
U001027,2025-07-15,3,regular,mobile,0.0,0.0,0.0
U001028,2025-10-31,2,premium,web,0.0,0.0,0.0
U001029,2025-09-08,2,regular,web,0.0,0.0,0.0
U001030,2026-01-12,2,premium,mobile,0.0,0.0,0.0
U001031,2025-09-18,2,regular,web,0.0,0.0,0.0
U001032,2025-07-22,1,premium,mobile,1.0,17628.48,17628.48
U001033,2025-12-15,1,value,web,0.0,0.0,0.0
U001034,2025-12-12,2,regular,mobile,0.0,0.0,0.0
U001035,2025-11-16,3,regular,mobile,0.0,0.0,0.0
U001036,2025-11-27,1,regular,web,0.0,0.0,0.0
U001037,2025-08-18,2,premium,web,1.0,19228.11,19228.11
U001038,2025-11-05,2,regular,web,0.0,0.0,0.0
U001039,2025-07-01,2,regular,mobile,0.0,0.0,0.0
U001040,2025-08-03,3,regular,web,0.0,0.0,0.0
U001041,2026-01-05,3,regular,web,1.0,31533.63,31533.63
U001042,2025-11-25,3,regular,mobile,0.0,0.0,0.0
U001043,2025-08-10,1,value,web,0.0,0.0,0.0
U001044,2025-07-16,2,regular,web,0.0,0.0,0.0
U001045,2026-01-08,2,premium,web,1.0,6924.75,6924.75
U001046,2025-07-17,1,regular,web,0.0,0.0,0.0
U001047,2025-08-16,1,regular,mobile,0.0,0.0,0.0
U001048,2025-07-31,1,regular,mobile,0.0,0.0,0.0
U001049,2025-06-25,2,regular,mobile,1.0,2568.39,2568.39
U001050,2025-08-28,2,value,mobile,1.0,4756.11,4756.11
U001051,2026-01-14,1,regular,web,0.0,0.0,0.0
U001052,2025-09-03,3,regular,web,0.0,0.0,0.0
U001053,2025-10-07,3,value,mobile,0.0,0.0,0.0
U001054,2025-11-27,1,value,mobile,0.0,0.0,0.0
U001055,2025-10-17,3,regular,mobile,1.0,2514.92,2514.92
U001056,2025-11-26,1,regular,web,1.0,11440.77,11440.77
U001057,2025-11-09,3,regular,mobile,0.0,0.0,0.0
U001058,2025-10-29,3,value,mobile,0.0,0.0,0.0
U001059,2025-11-06,1,regular,mobile,0.0,0.0,0.0
U001060,2025-12-08,3,regular,mobile,1.0,4951.17,4951.17
U001061,2025-11-19,3,regular,web,0.0,0.0,0.0
U001062,2025-12-06,3,regular,web,0.0,0.0,0.0
U001063,2025-07-24,3,value,web,0.0,0.0,0.0
U001064,2025-11-12,2,premium,web,0.0,0.0,0.0
U001065,2025-11-25,1,value,mobile,0.0,0.0,0.0
U001066,2025-08-25,3,regular,web,2.0,25410.530000000002,12705.265000000001
U001067,2025-12-24,2,value,web,0.0,0.0,0.0
U001068,2025-08-26,2,regular,web,1.0,11001.2,11001.2
U001069,2025-08-13,2,value,mobile,0.0,0.0,0.0
U001070,2025-12-22,2,premium,web,1.0,5790.93,5790.93
U001071,2025-08-14,1,regular,web,0.0,0.0,0.0
U001072,2025-09-18,3,regular,mobile,0.0,0.0,0.0
U001073,2025-09-08,1,value,web,0.0,0.0,0.0
U001074,2025-12-29,3,value,web,0.0,0.0,0.0
U001075,2025-09-27,3,regular,web,0.0,0.0,0.0
U001076,2025-11-16,2,regular,mobile,0.0,0.0,0.0
U001077,2025-12-07,2,regular,mobile,0.0,0.0,0.0
U001078,2025-11-02,2,premium,mobile,2.0,10518.23,5259.115
U001079,2026-01-07,3,regular,web,0.0,0.0,0.0
U001080,2025-12-08,3,premium,mobile,0.0,0.0,0.0
U001081,2025-09-15,2,value,mobile,0.0,0.0,0.0
U001082,2026-01-09,1,regular,web,0.0,0.0,0.0
U001083,2025-10-11,1,regular,web,0.0,0.0,0.0
U001084,2025-06-28,2,regular,web,0.0,0.0,0.0
U001085,2025-08-17,3,premium,mobile,0.0,0.0,0.0
U001086,2025-11-01,3,regular,web,2.0,16686.14,8343.07
U001087,2025-07-26,1,premium,web,0.0,0.0,0.0
U001088,2025-10-24,3,regular,mobile,0.0,0.0,0.0
U001089,2025-09-07,2,value,mobile,0.0,0.0,0.0
U001090,2025-10-13,3,regular,mobile,0.0,0.0,0.0
U001091,2025-06-23,1,regular,mobile,0.0,0.0,0.0
U001092,2025-12-18,2,premium,web,0.0,0.0,0.0
U001093,2025-09-07,3,regular,mobile,0.0,0.0,0.0
U001094,2025-07-22,2,value,web,0.0,0.0,0.0
U001095,2025-09-23,2,value,web,0.0,0.0,0.0
U001096,2025-10-03,3,value,mobile,0.0,0.0,0.0
U001097,2025-11-04,1,regular,web,0.0,0.0,0.0
U001098,2025-10-11,1,value,web,0.0,0.0,0.0
U001099,2025-07-02,2,regular,mobile,0.0,0.0,0.0
U001100,2025-12-23,2,regular,web,0.0,0.0,0.0
U001101,2025-09-27,1,regular,web,0.0,0.0,0.0
U001102,2025-07-09,2,value,mobile,0.0,0.0,0.0
U001103,2025-12-02,3,regular,mobile,0.0,0.0,0.0
U001104,2025-11-09,2,value,mobile,0.0,0.0,0.0
U001105,2025-11-06,2,premium,web,1.0,5490.4,5490.4
U001106,2025-09-21,3,value,mobile,1.0,1572.92,1572.92
U001107,2025-09-17,2,value,mobile,0.0,0.0,0.0
U001108,2025-10-14,3,value,web,0.0,0.0,0.0
U001109,2025-07-04,2,regular,web,0.0,0.0,0.0
U001110,2025-08-25,3,value,web,0.0,0.0,0.0
U001111,2026-01-16,2,regular,web,0.0,0.0,0.0
U001112,2025-11-09,1,regular,web,0.0,0.0,0.0
U001113,2025-09-19,3,regular,mobile,0.0,0.0,0.0
U001114,2025-08-09,2,value,mobile,1.0,1593.81,1593.81
U001115,2025-11-26,1,value,web,0.0,0.0,0.0
U001116,2025-08-17,1,regular,mobile,0.0,0.0,0.0
U001117,2025-07-27,2,value,web,0.0,0.0,0.0
U001118,2025-07-25,1,regular,web,1.0,12190.34,12190.34
U001119,2025-11-23,2,regular,mobile,0.0,0.0,0.0
U001120,2025-11-05,1,regular,web,0.0,0.0,0.0
U001121,2025-07-08,2,value,mobile,0.0,0.0,0.0
U001122,2025-07-17,2,regular,web,1.0,6235.09,6235.09
U001123,2025-11-03,2,value,web,0.0,0.0,0.0
U001124,2025-10-21,2,regular,web,1.0,9777.18,9777.18
U001125,2025-11-14,1,value,web,0.0,0.0,0.0
U001126,2025-07-30,2,premium,mobile,1.0,3098.34,3098.34
U001127,2025-11-23,2,regular,mobile,1.0,8868.0,8868.0
U001128,2026-01-06,2,value,web,0.0,0.0,0.0
U001129,2025-10-27,1,value,web,0.0,0.0,0.0
U001130,2025-08-03,1,value,mobile,0.0,0.0,0.0
U001131,2025-11-13,1,value,mobile,0.0,0.0,0.0
U001132,2025-09-03,2,value,web,0.0,0.0,0.0
U001133,2025-07-03,2,premium,web,1.0,11016.24,11016.24
U001134,2025-08-25,3,regular,web,1.0,20869.22,20869.22
U001135,2025-12-30,2,value,web,1.0,6656.83,6656.83
U001136,2025-09-17,2,regular,web,0.0,0.0,0.0
U001137,2025-12-22,2,value,web,0.0,0.0,0.0
U001138,2025-10-08,1,premium,web,0.0,0.0,0.0
U001139,2025-10-10,2,value,web,0.0,0.0,0.0
U001140,2025-06-24,2,regular,web,1.0,1984.79,1984.79
U001141,2025-11-04,2,regular,mobile,0.0,0.0,0.0
U001142,2025-07-16,1,value,mobile,0.0,0.0,0.0
U001143,2025-10-01,3,value,web,1.0,8937.96,8937.96
U001144,2025-08-17,3,regular,web,0.0,0.0,0.0
U001145,2025-09-13,1,premium,web,0.0,0.0,0.0
U001146,2025-10-14,2,regular,mobile,0.0,0.0,0.0
U001147,2025-06-26,3,regular,mobile,0.0,0.0,0.0
U001148,2025-08-22,2,regular,web,0.0,0.0,0.0
U001149,2026-01-17,3,regular,mobile,0.0,0.0,0.0
U001150,2025-07-05,2,regular,mobile,1.0,20377.85,20377.85
U001151,2025-08-29,3,regular,mobile,0.0,0.0,0.0
U001152,2025-08-29,3,regular,web,0.0,0.0,0.0
U001153,2025-09-11,1,value,web,0.0,0.0,0.0
U001154,2025-11-14,2,premium,mobile,0.0,0.0,0.0
U001155,2025-08-14,2,value,web,0.0,0.0,0.0
U001156,2025-09-28,1,value,mobile,0.0,0.0,0.0
U001157,2025-11-05,2,regular,mobile,0.0,0.0,0.0
U001158,2025-08-30,3,value,web,0.0,0.0,0.0
U001159,2026-01-08,1,value,web,0.0,0.0,0.0
U001160,2026-01-15,2,value,web,0.0,0.0,0.0
U001161,2025-07-18,3,regular,web,0.0,0.0,0.0
U001162,2025-09-03,2,regular,mobile,0.0,0.0,0.0
U001163,2025-08-06,2,value,mobile,0.0,0.0,0.0
U001164,2025-08-01,3,value,web,0.0,0.0,0.0
U001165,2025-10-04,2,regular,mobile,0.0,0.0,0.0
U001166,2025-10-19,1,premium,web,1.0,1643.61,1643.61
U001167,2025-09-20,1,value,mobile,1.0,6065.33,6065.33
U001168,2025-08-19,3,premium,web,0.0,0.0,0.0
U001169,2025-08-20,2,premium,mobile,0.0,0.0,0.0
U001170,2026-01-17,2,value,mobile,0.0,0.0,0.0
U001171,2026-01-03,1,regular,web,0.0,0.0,0.0
U001172,2025-07-09,2,regular,mobile,1.0,6725.88,6725.88
U001173,2025-11-08,3,regular,mobile,0.0,0.0,0.0
U001174,2025-09-27,2,regular,web,0.0,0.0,0.0
U001175,2025-11-15,3,regular,mobile,0.0,0.0,0.0
U001176,2025-10-26,2,regular,mobile,0.0,0.0,0.0
U001177,2025-12-27,2,regular,mobile,0.0,0.0,0.0
U001178,2025-07-07,3,premium,web,0.0,0.0,0.0
U001179,2025-09-04,2,regular,mobile,0.0,0.0,0.0
U001180,2026-01-16,2,regular,mobile,1.0,6299.99,6299.99
U001181,2025-07-31,3,premium,mobile,0.0,0.0,0.0
U001182,2025-07-20,2,value,web,3.0,15298.289999999999,5099.429999999999
U001183,2025-11-23,2,value,web,1.0,8662.76,8662.76
U001184,2025-12-03,3,regular,mobile,0.0,0.0,0.0
U001185,2025-11-11,1,premium,web,0.0,0.0,0.0
U001186,2025-12-03,2,value,web,0.0,0.0,0.0
U001187,2025-11-16,1,regular,web,0.0,0.0,0.0
U001188,2025-07-21,2,value,mobile,1.0,24987.2,24987.2
U001189,2025-10-29,1,regular,web,0.0,0.0,0.0
U001190,2025-12-03,2,regular,mobile,0.0,0.0,0.0
U001191,2025-12-22,1,value,mobile,1.0,3802.89,3802.89
U001192,2025-08-14,2,premium,mobile,2.0,34196.85,17098.425
U001193,2025-07-20,2,value,mobile,0.0,0.0,0.0
U001194,2025-12-04,2,premium,web,0.0,0.0,0.0
U001195,2025-08-16,2,value,mobile,1.0,7456.34,7456.34
U001196,2025-06-30,3,premium,web,1.0,3916.66,3916.66
U001197,2025-12-13,2,regular,mobile,0.0,0.0,0.0
U001198,2025-10-07,2,value,web,0.0,0.0,0.0
U001199,2025-08-31,3,value,mobile,0.0,0.0,0.0
U001200,2025-06-25,2,value,mobile,1.0,3392.14,3392.14
U001201,2025-06-30,1,regular,web,0.0,0.0,0.0
U001202,2025-12-06,3,regular,mobile,0.0,0.0,0.0
U001203,2025-10-04,2,regular,web,0.0,0.0,0.0
U001204,2025-07-24,1,regular,web,1.0,8053.59,8053.59
U001205,2025-09-06,2,regular,web,1.0,15603.59,15603.59
U001206,2025-07-28,1,regular,web,0.0,0.0,0.0
U001207,2025-07-17,1,regular,mobile,1.0,13283.47,13283.47
U001208,2025-08-20,3,regular,mobile,0.0,0.0,0.0
U001209,2025-10-16,1,regular,web,0.0,0.0,0.0
U001210,2025-08-06,3,premium,mobile,0.0,0.0,0.0
U001211,2025-09-03,3,regular,mobile,0.0,0.0,0.0
U001212,2025-10-01,2,value,mobile,0.0,0.0,0.0
U001213,2025-09-19,3,value,web,0.0,0.0,0.0
U001214,2025-07-20,3,regular,mobile,0.0,0.0,0.0
U001215,2025-07-01,3,value,web,0.0,0.0,0.0
U001216,2025-06-30,2,premium,mobile,0.0,0.0,0.0
U001217,2025-09-04,1,regular,mobile,0.0,0.0,0.0
U001218,2025-11-21,2,regular,mobile,0.0,0.0,0.0
U001219,2025-07-21,2,regular,web,0.0,0.0,0.0
U001220,2025-12-05,1,value,web,0.0,0.0,0.0
U001221,2025-11-20,2,regular,mobile,1.0,8909.17,8909.17
U001222,2025-06-24,1,value,web,0.0,0.0,0.0
U001223,2025-06-29,3,regular,web,1.0,10210.94,10210.94
U001224,2025-08-03,2,premium,mobile,0.0,0.0,0.0
U001225,2025-07-05,1,regular,mobile,0.0,0.0,0.0
U001226,2025-10-13,1,premium,web,0.0,0.0,0.0
U001227,2025-07-01,1,regular,web,0.0,0.0,0.0
U001228,2025-12-08,2,regular,mobile,0.0,0.0,0.0
U001229,2025-10-04,1,regular,web,1.0,7114.68,7114.68
U001230,2025-11-23,2,regular,web,0.0,0.0,0.0
U001231,2025-11-28,1,value,web,1.0,10674.22,10674.22
U001232,2025-10-07,2,value,web,0.0,0.0,0.0
U001233,2026-01-03,2,regular,mobile,0.0,0.0,0.0
U001234,2026-01-17,2,value,web,0.0,0.0,0.0
U001235,2025-09-06,2,regular,web,0.0,0.0,0.0
U001236,2025-07-19,1,regular,web,0.0,0.0,0.0
U001237,2025-09-07,1,premium,web,0.0,0.0,0.0
U001238,2025-08-09,1,value,web,0.0,0.0,0.0
U001239,2025-10-12,3,premium,mobile,1.0,11689.1,11689.1
U001240,2025-09-10,3,value,mobile,0.0,0.0,0.0
U001241,2025-10-02,3,regular,web,0.0,0.0,0.0
U001242,2025-11-30,2,regular,web,0.0,0.0,0.0
U001243,2025-08-19,2,value,web,1.0,12249.59,12249.59
U001244,2025-10-14,2,value,web,0.0,0.0,0.0
U001245,2025-09-01,3,value,mobile,1.0,5818.96,5818.96
U001246,2025-12-05,3,regular,web,0.0,0.0,0.0
U001247,2025-11-04,3,regular,mobile,0.0,0.0,0.0
U001248,2025-06-25,3,value,mobile,0.0,0.0,0.0
U001249,2025-11-09,2,value,web,0.0,0.0,0.0
U001250,2025-07-29,3,regular,mobile,1.0,10193.22,10193.22
U001251,2025-11-22,3,value,web,0.0,0.0,0.0
U001252,2025-10-20,2,regular,web,1.0,2829.9,2829.9
U001253,2025-09-15,3,premium,mobile,0.0,0.0,0.0
U001254,2025-11-16,1,regular,web,0.0,0.0,0.0
U001255,2025-12-20,3,premium,mobile,0.0,0.0,0.0
U001256,2025-12-03,3,regular,mobile,0.0,0.0,0.0
U001257,2025-10-15,1,regular,web,0.0,0.0,0.0
U001258,2025-11-22,2,value,mobile,2.0,14432.28,7216.14
U001259,2025-09-18,1,value,web,0.0,0.0,0.0
U001260,2025-12-06,3,regular,mobile,0.0,0.0,0.0
U001261,2025-12-14,3,value,web,0.0,0.0,0.0
U001262,2025-07-22,2,premium,web,0.0,0.0,0.0
U001263,2025-08-12,3,regular,web,0.0,0.0,0.0
U001264,2025-08-19,1,premium,mobile,0.0,0.0,0.0
U001265,2025-07-28,2,value,web,0.0,0.0,0.0
U001266,2025-09-13,2,regular,mobile,1.0,9879.36,9879.36
U001267,2025-08-02,1,regular,web,0.0,0.0,0.0
U001268,2025-10-26,2,value,web,0.0,0.0,0.0
U001269,2025-07-14,2,regular,web,0.0,0.0,0.0
U001270,2025-08-19,2,regular,web,0.0,0.0,0.0
U001271,2025-11-10,2,premium,mobile,0.0,0.0,0.0
U001272,2025-09-15,3,regular,web,0.0,0.0,0.0
U001273,2025-09-19,2,value,mobile,0.0,0.0,0.0
U001274,2025-12-08,3,regular,mobile,0.0,0.0,0.0
U001275,2026-01-16,2,regular,web,0.0,0.0,0.0
U001276,2025-10-20,2,value,mobile,1.0,6076.4,6076.4
U001277,2025-07-10,2,regular,mobile,0.0,0.0,0.0
U001278,2025-07-15,2,value,mobile,0.0,0.0,0.0
U001279,2026-01-12,2,value,web,0.0,0.0,0.0
U001280,2025-11-13,2,regular,mobile,1.0,7166.76,7166.76
U001281,2025-11-28,1,value,mobile,0.0,0.0,0.0
U001282,2025-11-12,2,regular,web,0.0,0.0,0.0
U001283,2025-07-31,2,value,mobile,2.0,6196.58,3098.29
U001284,2025-09-25,2,regular,web,1.0,17920.21,17920.21
U001285,2025-12-08,3,value,mobile,0.0,0.0,0.0
U001286,2025-12-22,2,premium,mobile,0.0,0.0,0.0
U001287,2025-08-12,3,value,mobile,0.0,0.0,0.0
U001288,2025-10-26,3,regular,mobile,0.0,0.0,0.0
U001289,2025-07-26,3,value,mobile,0.0,0.0,0.0
U001290,2026-01-10,3,value,mobile,0.0,0.0,0.0
U001291,2025-08-15,1,regular,web,0.0,0.0,0.0
U001292,2025-11-23,2,regular,web,0.0,0.0,0.0
U001293,2025-08-10,1,premium,web,0.0,0.0,0.0
U001294,2025-10-30,3,value,web,0.0,0.0,0.0
U001295,2025-11-08,2,value,mobile,1.0,11549.12,11549.12
U001296,2025-08-31,2,regular,mobile,0.0,0.0,0.0
U001297,2025-12-12,3,regular,web,0.0,0.0,0.0
U001298,2025-12-26,1,value,web,1.0,2583.18,2583.18
U001299,2025-12-20,2,regular,mobile,0.0,0.0,0.0
U001300,2025-08-31,3,regular,web,0.0,0.0,0.0
U001301,2025-11-26,1,regular,mobile,0.0,0.0,0.0
U001302,2025-10-18,2,regular,mobile,0.0,0.0,0.0
U001303,2025-10-25,3,regular,web,0.0,0.0,0.0
U001304,2025-10-01,1,value,web,2.0,6807.97,3403.985
U001305,2025-10-27,2,regular,web,0.0,0.0,0.0
U001306,2025-07-21,2,value,web,0.0,0.0,0.0
U001307,2025-09-17,2,regular,web,0.0,0.0,0.0
U001308,2025-07-30,1,regular,web,0.0,0.0,0.0
U001309,2025-08-21,3,regular,web,0.0,0.0,0.0
U001310,2025-07-20,3,value,web,0.0,0.0,0.0
U001311,2025-08-07,1,value,web,0.0,0.0,0.0
U001312,2025-12-04,2,regular,mobile,0.0,0.0,0.0
U001313,2025-10-16,2,regular,web,0.0,0.0,0.0
U001314,2025-06-28,3,premium,mobile,0.0,0.0,0.0
U001315,2025-12-06,2,regular,web,0.0,0.0,0.0
U001316,2025-12-31,1,premium,web,0.0,0.0,0.0
U001317,2025-12-25,1,value,web,0.0,0.0,0.0
U001318,2025-12-13,3,regular,mobile,1.0,3401.73,3401.73
U001319,2026-01-17,2,value,web,0.0,0.0,0.0
U001320,2025-10-24,3,regular,web,0.0,0.0,0.0
U001321,2026-01-11,2,value,web,0.0,0.0,0.0
U001322,2026-01-08,3,value,mobile,0.0,0.0,0.0
U001323,2025-08-28,1,regular,web,1.0,5189.95,5189.95
U001324,2025-12-21,1,regular,web,0.0,0.0,0.0
U001325,2025-12-06,3,value,mobile,0.0,0.0,0.0
U001326,2025-12-03,3,value,web,0.0,0.0,0.0
U001327,2025-12-28,2,regular,web,1.0,5663.6,5663.6
U001328,2025-09-12,2,value,mobile,0.0,0.0,0.0
U001329,2025-09-15,2,value,web,0.0,0.0,0.0
U001330,2025-11-04,2,regular,web,1.0,10512.1,10512.1
U001331,2025-11-25,1,value,web,0.0,0.0,0.0
U001332,2025-12-25,3,regular,web,0.0,0.0,0.0
U001333,2025-12-24,2,regular,mobile,1.0,4149.41,4149.41
U001334,2025-11-21,3,value,mobile,1.0,3236.55,3236.55
U001335,2026-01-10,1,value,mobile,0.0,0.0,0.0
U001336,2025-07-30,1,value,web,0.0,0.0,0.0
U001337,2026-01-09,2,value,mobile,0.0,0.0,0.0
U001338,2025-07-06,2,value,mobile,0.0,0.0,0.0
U001339,2025-10-18,2,premium,web,0.0,0.0,0.0
U001340,2025-07-12,1,regular,mobile,0.0,0.0,0.0
U001341,2025-10-20,3,regular,mobile,0.0,0.0,0.0
U001342,2025-09-13,3,regular,mobile,2.0,5868.82,2934.41
U001343,2025-07-10,3,regular,web,0.0,0.0,0.0
U001344,2025-11-06,1,regular,web,0.0,0.0,0.0
U001345,2025-11-23,2,value,mobile,0.0,0.0,0.0
U001346,2025-07-30,2,value,mobile,0.0,0.0,0.0
